Ticker,Symbol,Name,Market,Index,ConstituentSource,NameSource,CollectedAt
361610,361610.KS,SK아이이테크놀로지,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
137310,137310.KS,에스디바이오센서,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
383220,383220.KS,F&F,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
323410,323410.KS,카카오뱅크,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
259960,259960.KS,크래프톤,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
329180,329180.KS,HD현대중공업,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
377300,377300.KS,카카오페이,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
402340,402340.KS,SK스퀘어,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
373220,373220.KS,LG에너지솔루션,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
457190,457190.KS,이수스페셜티케미컬,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
454910,454910.KS,두산로보틱스,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
450080,450080.KS,에코프로머티,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
278470,278470.KS,에이피알,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
443060,443060.KS,HD현대마린솔루션,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
062040,062040.KS,산일전기,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
064400,064400.KS,LG씨엔에스,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
0126Z0,0126Z0.KS,삼성에피스홀딩스,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
